channel_id,long_id,source,pred_Y,new_handle,new_title,new_description,old_handle,old_title,V1,V2,V3,V4,V5,V6,L1,L2,L3,L4,L5,L6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,R1,R2,DB1,DB2,DB3,DB4,DB5,N1,VPD1,VPD2,VPD3,VPD4,VPD5,VPW1,VPW2,VPW3,VPW4,VPW5,VPM1,VPM2,VPM3,VPM4,VPM5,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,pred_T2,pred_T7,pred_T9,pred_T8,pred_T14,pred_T11,pred_T13,pred_T6,pred_T5,pred_T1,pred_T3,pred_T12,pred_T4,pred_T10,unclassified,model,prompt_name,Y,X,S1
UCdLlNq3FhhpT7sMmYICadZw,UCdLlNq3FhhpT7sMmYICadZw,socialblade_baseline,0,,,,,,0,54936,35341.66667,30667.16329,51089,106025,0,222,126.6666667,114.2686892,158,380,0,47,24.33333333,23.54428452,26,73,0,650,269,339.1651515,157,20,115,126,488,307,255.9726548,307,3,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2144,1930
UCdLoPDSWbsnButznmArxqUg,UCdLoPDSWbsnButznmArxqUg,socialblade_baseline,0,,,,,,0,5478277,624072.1111,1820504.334,6252,5616649,0,45845,5196.777778,15243.55576,76,46771,0,1958,223,650.6394931,6,2007,0,294,126.6666667,123.3430176,125,14,103,0,245,52,88.40976029,8,9,1,2,1.125,0.353553391,1,1,3,1.285714286,0.755928946,1,1,4,2.25,1.258305739,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,211,17500
UCDlYEfQs2Z87hin0CUJhYVg,UCDlYEfQs2Z87hin0CUJhYVg,socialblade_baseline,0,,,,,,0,1912584,66900.52632,309153.1173,5548.5,2542220,0,4631,183.1315789,750.0583462,21,6959,0,13,0.5,2.298648251,0,19,0,1198,125.7631579,192.1618735,83.5,127,158,0,2421,105,404.0180827,0,38,1,20,2.533333333,4.940599539,1,1,20,2.923076923,5.251373447,1,1,25,3.8,7.509993342,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2145,3800
UCDlYLAsPWZt0kefEaGIafcw,UCDlYLAsPWZt0kefEaGIafcw,socialblade_baseline,0,,,,,,36225,200370,107818.8,70387.06039,101936,539094,895,4314,2086.4,1360.325439,2050,10432,142,599,294.2,182.4984931,257,1471,283,439,347.6,57.37421023,331,13,156,8,146,96.5,61.45730225,116,5,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2339,5590
UCdm6JE1P-lGlpWgV-rSe_9A,UCdm6JE1P-lGlpWgV-rSe_9A,socialblade_baseline,0,,,,,,0,674344,5169.892944,38450.32337,236,2124826,0,113,0.900243309,7.434414041,0,370,0,6,0.058394161,0.432233395,0,24,0,21100,1157.143552,2747.055659,265,149,149,0,269,10.73902439,25.07782876,2,411,1,49,1.663967611,3.347799491,1,1,55,2.174603175,4.326586596,1,1,60,4.28125,6.746075857,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,584,8100
UCDMdPrXn8NKcLkS3OgQGYZA,UCDMdPrXn8NKcLkS3OgQGYZA,socialblade_baseline,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4246,121000
UCdmLVd7uUIrWBIF_sc93RIQ,UCdmLVd7uUIrWBIF_sc93RIQ,socialblade_baseline,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2472,2040
UCDMMXSFR4jOJqS6gF2jd7hQ,UCDMMXSFR4jOJqS6gF2jd7hQ,socialblade_baseline,0,,,,,,15,3222769,9432.407653,90305.77567,900,24156396,0,4491,27.84693479,162.6380399,7,71316,0,360,3.553689965,13.28745984,1,9101,16,6010,561.7887544,348.1598494,576,198,198,0,322,2.198046875,13.6261505,0,2561,1,27,4.219110379,3.867836895,3,1,46,8.800687285,8.09692148,6,1,78,19.85271318,17.25230998,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,3015,17400
UCdn_xxKwUqD4wumVtGazTAQ,UCdn_xxKwUqD4wumVtGazTAQ,socialblade_baseline,0,,,,,,316,701145,55675.30769,193945.0483,1380,723779,2,3788,308.3076923,1045.572282,18,4008,0,121,10.61538462,33.19020554,2,138,121,301,175.0769231,53.81056516,175,0,138,0,6,0.5,1.732050808,0,13,1,12,6.5,7.778174593,6.5,1,12,6.5,7.778174593,6.5,13,13,13,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4401,2020
UCdN3_KnIGfw4Vd5_C7KEfjg,UCdN3_KnIGfw4Vd5_C7KEfjg,socialblade_baseline,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,3249,2210
UCdNYdiSJ4iF-AVHaxVrEokw,UCdNYdiSJ4iF-AVHaxVrEokw_socialblade_@VGXBrothers_@BaryMcokiner661,socialblade,1,@BaryMcokiner661,BaryMcokiner661,The gyatt destroyer ,@VGXBrothers,VGX Brothers,0,1958371,5986.210145,98070.60823,43,2478291,0,12431,45.98309179,638.3379692,2.5,19037,0,91,1.275362319,5.137953705,0,528,0,42900,2959.695652,6677.810278,119,163,163,0,2147,11.72639225,122.7081359,0,414,1,15,2.449704142,2.162756295,2,1,50,5.914285714,8.136058329,3,1,99,13.35483871,20.61318088,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,89,1770
UCdnYszt-ZLbXJTDLYsEO99w,UCdnYszt-ZLbXJTDLYsEO99w_socialblade_@soundsforvideosmusicayefec5086_@motivation_every_day-d7n,socialblade,1,@motivation_every_day-d7n,Motivation Every Day,Motivación diaria para todos…,@soundsforvideosmusicayefec5086,Sounds for videos / Musica y efectos sin copyright,0,26046,1428.77931,3297.194268,507.5,414346,0,1245,37.06896552,96.23404682,18,10750,0,21,0.413793103,1.672435627,0,120,0,482,20.58275862,34.18889689,13,104,104,0,2020,10.68512111,132.0765817,0,290,1,6,2.32,1.074634221,2,1,21,11.15384615,5.533117079,11,1,71,32.22222222,28.02132125,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,3392,2600
UCdoVeseNGMhm7FzsUX8P2JA,UCdoVeseNGMhm7FzsUX8P2JA,socialblade_baseline,0,,,,,,32,34928,1182.345382,2163.465431,553,1472020,1,378,21.11405622,24.26597336,15,26287,0,113,9.195983936,10.79061832,6,11449,3,3135,380.5012048,287.6560911,366,114,114,0,96,2.333601286,4.783196273,1,1245,1,12,1.178977273,0.548304837,1,1,12,2.862068966,1.607674665,3,1,32,11.31818182,5.502179415,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4964,4940
UCDox3ld486r7cKivT5gLGqg,UCDox3ld486r7cKivT5gLGqg,socialblade_baseline,0,,,,,,3430,43051,16115,12588.1024,10588,145035,42,557,195.2222222,152.9565116,172,1757,0,90,34.22222222,32.47221034,19,308,86,917,458.8888889,309.7831679,490,8,157,0,235,29.5,83.0352765,0,9,1,6,3,2.645751311,2,1,8,4.5,4.949747468,4.5,1,8,4.5,4.949747468,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2434,1530
UCDPk9MG2RexnOMGTD-YnSnA,UCDPk9MG2RexnOMGTD-YnSnA,socialblade_baseline,0,,,,,,0,121022149,427365.3952,2590339.141,38643,1685956484,0,297936,2698.090241,11138.03669,524,10643966,0,14125,151.1234474,652.3418628,25,596182,0,30491,1078.289987,2774.932969,159,180,180,0,52,0.974391481,2.26701102,0,3945,1,25,1.494318182,0.959962969,1,1,35,5.44137931,4.108803145,4,1,70,21.91666667,15.62939324,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4221,5910000
UCdpm9ufDHIjQc1_uintVSkw,UCdpm9ufDHIjQc1_uintVSkw,socialblade_baseline,0,,,,,,22,1725136,12399.86,114391.2129,232,3099965,0,3202,40.492,244.7132449,3,10123,0,1511,15.18,122.3137532,1,3795,9,776,163.756,109.0538741,140,155,155,0,111,18.44578313,16.40411018,14,250,1,2,1.024590164,0.155190829,1,1,4,1.116071429,0.384580272,1,1,8,1.937984496,1.130209729,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,3964,2650
UCdpupu_sMliHych99giYcaQ,UCdpupu_sMliHych99giYcaQ,socialblade_baseline,0,,,,,,0,52598,15970.71429,20837.38846,5471,111795,0,3382,901,1200.336481,304,6307,0,100,52.14285714,34.57565893,47,365,0,1847,1031,587.7848246,1145,53,103,49,830,267.6666667,310.0494584,112,7,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,843,1870
UCdpwYJhet0FyZD4maXtJbLA,UCdpwYJhet0FyZD4maXtJbLA_socialblade_@ReyPrado_@LuzHebrea,socialblade,1,@LuzHebrea,Luz Hebrea - Videos,"¡Bienvenidos a Luz Hebrea, un espacio dedicado a iluminar tu vida espiritual y fortalecer tu conexión con Dios a través de las enseñanzas y raíces hebreas de la fe! En este canal, exploramos temas profundos sobre las Escrituras, estudios bíblicos, reflexiones inspiradoras y el rico legado espiritual de la tradición hebrea.

Nuestro objetivo es guiarte hacia una comprensión más profunda de la Palabra de Dios, resaltar su relevancia en la vida cotidiana y compartir mensajes de esperanza, amor y fe. Ya sea que estés buscando respuestas espirituales, crecimiento personal o simplemente inspiración para tu día, Luz Hebrea está aquí para acompañarte en tu camino.

¡Únete a nuestra comunidad y deja que la luz de la verdad divina ilumine tu vida!
",@ReyPrado,Rey Prado,1,1611,126.9387755,252.6091685,57,6220,0,34,4.632653061,7.50470374,2,227,0,28,1.836734694,4.718522627,0,90,468,4657,2625.142857,1580.852117,3618,3,4,0,2,1.291666667,0.650967638,1,49,1,1,1,0,1,1,7,3.5,1.344504484,3.5,7,15,12.25,3.593976442,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,2418,1210
UCDqL28QVMZbsNgShu2bZeTA,UCDqL28QVMZbsNgShu2bZeTA,socialblade_baseline,0,,,,,,0,1622331,81748.96774,304139.5343,184,2534218,0,13388,606.516129,2500.235174,1,18802,0,955,57.4516129,191.786659,1,1781,0,600,263.6129032,111.3758434,236,119,193,0,1683,120.3,353.4105896,7,31,1,2,1.291666667,0.464305621,1,1,4,1.55,0.825577947,1,1,7,2.384615385,1.938146087,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,3957,1700
UCDQUg84lRDxzdEgI7RV_R1w,UCDQUg84lRDxzdEgI7RV_R1w,socialblade_baseline,0,,,,,,903,2294624,102556.1731,382106.1522,9654.5,5332921,0,9592,562.8076923,1487.71993,188.5,29266,0,3869,184.2307692,606.4423615,31,9580,7,521,131.1923077,137.0417195,51,165,210,0,3530,98.35294118,496.9230453,3,52,1,3,1.209302326,0.465890828,1,1,6,1.793103448,1.346405541,1,1,13,3.25,3.924283374,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2495,12500
UCDqUsHssiCsDTINQz1shM3A,UCDqUsHssiCsDTINQz1shM3A,socialblade_baseline,0,,,,,,25073,3364259,582438.375,1142471.806,119074,4659507,26,4478,939,1548.265389,223.5,7512,0,311,40.625,109.2950626,0,325,119,5116,804.125,1742.565058,193.5,26,135,1,773,114,290.6033953,5,8,1,1,1,0,1,1,2,1.333333333,0.516397779,1,1,5,2.666666667,2.081665999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4052,10000
UCdr-oErBx_AK38v-w_5w5cQ,UCdr-oErBx_AK38v-w_5w5cQ_socialblade_@jogutero_@trankapecho,socialblade,1,@trankapecho,trankapecho,,@jogutero,jogutero,0,3031111,102186.3333,490089.7359,598,3985267,0,5554,212.0769231,908.3905196,7,8271,0,147,10.33333333,26.84196766,0,403,0,311,161.1794872,97.02871843,157,212,222,0,1553,169.6842105,354.3855059,3.5,39,1,6,1.56,1.260952021,1,1,6,1.772727273,1.377776614,1,1,10,2.4375,2.70724337,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,4583,2660
UCDrhp9EGFKByfqwqbuReVzg,UCDrhp9EGFKByfqwqbuReVzg_socialblade_@marcbatfield_@merczelvideo,socialblade,1,@merczelvideo,merczelvideo,,@marcbatfield,Marc Batfield ♆,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,4080,1110
UCdrUEw1Ct1C0i9MYzvbSDCQ,UCdrUEw1Ct1C0i9MYzvbSDCQ_socialblade_@MrMuted_@OnlyFish247,socialblade,1,@OnlyFish247,OnlyFish,Fishing with the lads,@MrMuted,MrMuted - Videos,0,2222,653.4285714,600.245426,517.5,9148,0,36,16.28571429,9.722523979,17.5,228,0,15,1.785714286,4.022600985,0,25,0,758,189.9285714,272.199436,38,21,23,1,574,48.23076923,158.014321,3,14,1,1,1,0,1,1,3,1.75,0.707106781,2,1,5,3.5,1.914854216,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,1741,1250
UCds3BJmTcDI9j7XsGilv_VQ,UCds3BJmTcDI9j7XsGilv_VQ,socialblade_baseline,0,,,,,,69,230073,4764.333333,18127.55659,877,2415517,0,1623,21.69033531,97.87669082,6,10997,0,84,0.75739645,4.504973046,0,384,18,1077,182.0098619,135.527858,144,156,163,0,289,9.122529644,20.297315,1,507,1,46,1.712837838,3.276310045,1,1,46,2.304545455,4.252635742,1,1,62,4.296610169,6.800338506,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,1708,9580
UCDs7TFfKnH133IeVwqBWshg,UCDs7TFfKnH133IeVwqBWshg,socialblade_baseline,0,,,,,,50,23018293,420465.8261,2769923.082,2130,29012142,1,4337,183.2463768,597.6801576,23,12644,0,2214,94.20289855,326.4620318,4,6500,16,11401,1365.463768,2190.683949,277,197,210,0,2195,87.54411765,358.1919953,1,69,1,8,1.604651163,1.329868144,1,1,10,2.379310345,2.111427971,1,1,16,3.631578947,3.774336238,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,3787,2850
UCDSfdl6wMhgaybhMoFl-9Bw,UCDSfdl6wMhgaybhMoFl-9Bw,socialblade_baseline,0,,,,,,0,151048,49285,68706.38679,23046,197140,0,9266,2948.5,4256.034578,1264,11794,0,25,13,10.23067284,13.5,52,0,16,12,8,16,50,79,0,1518,506,876.4177086,0,4,1,3,2,1.414213562,2,1,3,2,1.414213562,2,1,3,2,1.414213562,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,647,1290
UCdSGEbcmhqbt9wATTkzQo6Q,UCdSGEbcmhqbt9wATTkzQo6Q,socialblade_baseline,0,,,,,,358,2386584,110148.2332,274033.1234,32095,31171950,1,42395,860.5512367,3552.930728,183,243536,0,1400,38.30742049,108.6430203,12,10841,3,1578,278.9222615,176.4933074,242,182,189,0,769,19.29078014,65.89175195,0,283,1,21,2.065693431,2.931081861,1,1,25,2.62037037,3.968845009,1,1,27,4.564516129,6.126055527,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2225,143000
UCdt4aZSLVcg5QWi4_E1qfhQ,UCdt4aZSLVcg5QWi4_E1qfhQ,socialblade_baseline,0,,,,,,363,8406600,1046112.8,2658958.795,9658,10461128,2,69753,7983.4,21920.02318,32.5,79834,0,2805,385.5,905.4517902,6.5,3855,35,438,265.6,129.8667693,268,66,207,0,1327,222.6666667,426.9432047,10,10,1,2,1.111111111,0.333333333,1,1,2,1.111111111,0.333333333,1,1,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,1359,10600
UCdT77Ksy0Gx-iw4sX8s9w0Q,UCdT77Ksy0Gx-iw4sX8s9w0Q,socialblade_baseline,0,,,,,,13,5831460,71163.67857,636103.6484,82,5977749,0,14365,175.1547619,1566.922942,2,14713,0,151,2.619047619,16.42940705,0,220,7,7577,656.8333333,1393.12636,160.5,172,202,0,1096,62.98795181,161.4429216,20,84,1,8,1.292307692,1.15546361,1,1,8,1.527272727,1.317328181,1,1,8,1.826086957,1.495242051,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2854,10300
UCdTBrmUOKCtsYVqBa8G_iUQ,UCdTBrmUOKCtsYVqBa8G_iUQ_socialblade_@RatiFedypro_@Blackartcreationz,socialblade,1,@Blackartcreationz,Black art creationz  - Videos,"Hello everyone we are the BLACK ART CREATIONZ 
Do you love dancing , singing , African creativity subscribe to our channel
SUBSCRIBE FOR HOT LATEST  VIDEOS  BY BLACK ART CREATIONZ 
EMAIL.....Africanartcreation27@gmail.com

FACEBOOK PAGE ; BLACK ART CREATIONZ 

INSTAGRAM: BLACK ART CREATIONZ 

PHONE ...+447438475213

WHATSAP;  / +447438475213",@RatiFedypro,Music Diary Dancers Ug official,37,37,37,0,37,37,2,2,2,0,2,2,0,0,0,0,0,0,16,16,16,0,16,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,910,5970
UCDtRqiutkrgXAC_dkERqPyw,UCDtRqiutkrgXAC_dkERqPyw,socialblade_baseline,0,,,,,,0,376368,7634.935361,28573.65615,1913,2007988,0,4056,133.6463878,352.0599907,62,35149,0,999,29.60836502,83.43852382,12,7787,0,3501,1481.429658,750.3664714,1422,126,127,0,444,14.16793893,44.51176652,3,263,1,4,1.10041841,0.364322545,1,1,6,1.839160839,1.196534607,1,1,15,3.984848485,3.609783391,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4116,11900
UCDtT-NgyzArLl26v-8LsiIw,UCDtT-NgyzArLl26v-8LsiIw,socialblade_baseline,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2152,2000
UCdU2NFhF1L0XNXz2MIFJyAQ,UCdU2NFhF1L0XNXz2MIFJyAQ,socialblade_baseline,0,,,,,,0,1409924,10336.86282,82753.63191,951,5199442,0,47508,227.3717694,2452.605986,21,114368,0,638,9.337972167,43.29065449,1,4697,0,9264,455.6222664,1146.122299,58,88,88,0,185,4.856573705,14.15311715,1,503,1,3,1.132882883,0.352866078,1,1,9,2.675531915,2.133520912,2,1,28,7.289855072,8.156739273,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,3340,35800
UCdUFOWuiZxD9RYnYSq1Xm0Q,UCdUFOWuiZxD9RYnYSq1Xm0Q,socialblade_baseline,0,,,,,,0,3955253,147185.1557,345666.5826,69270.5,67116431,0,103126,3529.936404,7395.870171,1892.5,1609651,0,1312,130.2675439,129.5978341,101.5,59402,0,2014,230.6710526,222.9144056,182,127,127,0,363,7.969230769,21.52498647,5,456,1,2,1.002197802,0.046880723,1,1,5,1.443037975,0.661826917,1,1,11,4.56,2.555722436,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4870,274000
UCduHajDITTed9d48CnlkVFA,UCduHajDITTed9d48CnlkVFA,socialblade_baseline,0,,,,,,2,383530,5213.632653,32765.31544,49,766404,0,1936,22.9047619,162.6180218,1,3367,0,71,1.054421769,6.036172144,0,155,4,1523,226.9863946,178.8060473,181,118,127,0,979,24.21917808,93.43428398,2,147,1,11,1.441176471,1.215196919,1,1,11,2.333333333,1.83162188,2,1,17,3.972972973,3.926310726,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,1136,3320
UCDUR0p9XdDyRk5UP_TCArDg,UCDUR0p9XdDyRk5UP_TCArDg,socialblade_baseline,0,,,,,,62,3124,504.3703704,632.9344448,272,13618,1,45,9.185185185,10.53943889,6,248,0,78,4.222222222,15.08777736,0,114,33,406,116.4814815,104.9396788,60,88,109,0,2120,101.8076923,422.8150441,0,27,1,16,3.375,5.208166664,1,1,16,3.857142857,5.459809869,2,1,16,5.4,6.655824517,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,1314,30300
UCDUZjYxuivrXN3YU6TDM7WA,UCDUZjYxuivrXN3YU6TDM7WA,socialblade_baseline,0,,,,,,0,11512,3498.266667,4051.669188,718,52474,0,749,73.26666667,196.4079089,9,1099,0,2,0.4,0.736788398,0,6,0,274,137.3333333,64.89295215,134,20,123,0,204,44.28571429,73.20511602,12.5,15,1,5,1.5,1.269295518,1,1,5,1.5,1.269295518,1,1,6,2.142857143,1.864454471,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4606,1010
